@relation whatever
@attribute sentiment_polarity real
@attribute sentiment_subjectivity real
@attribute absPolarity real
@attribute and {True, False}
@attribute a {True, False}
@attribute get {True, False}
@attribute i {True, False}
@attribute my {True, False}
@attribute drunk {True, False}
@attribute to {True, False}
@attribute the {True, False}
@attribute was {True, False}
@attribute you {True, False}
@attribute getdrunk {True, False}
@attribute imdrunk {True, False}
@attribute stilldrunk {True, False}
@attribute gotdrunk {True, False}
@attribute yourdrunk {True, False}
@attribute L {True, False}
@data
-0.63,1.0,0.625,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.45,0.9,0.45,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
0.11,0.7,0.112121212,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0.15,0.85,0.15,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.18,0.68,0.18095238100000002,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,True
-0.08,0.78,0.083333333,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.25,0.5,0.25,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
-0.01,0.85,0.007575758,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
-0.5,1.0,0.5,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True
-0.3,0.56,0.3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0.0,0.8,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.25,1.0,0.25,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0.07,0.62,0.066666667,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,True
0.08,0.15,0.083333333,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0.1,0.61,0.1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.13,0.47,0.133333333,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.12,0.5,0.12121212099999999,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
-0.53,0.93,0.533333333,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.15,0.7,0.15,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0.1,0.93,0.1,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.38,0.8,0.375,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.25,0.5,0.25,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True
-0.63,1.0,0.625,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True
-0.28,0.44,0.27777777800000003,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.1,0.8,0.1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.21,0.49,0.208333333,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True
0.02,0.92,0.016666667,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True
-0.03,0.6,0.033333333,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
-0.13,1.0,0.133333333,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True
-0.17,0.6,0.17,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.65,0.95,0.65,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
-0.11,0.55,0.108333333,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True
-0.5,1.0,0.5,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.16,0.42,0.1625,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
-0.45,0.8,0.45,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
0.15,0.85,0.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
-0.4,0.8,0.4,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True
0.05,0.95,0.05,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.25,0.53,0.25,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.23,0.68,0.225,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.2,0.69,0.2,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
-0.27,0.56,0.26666666699999997,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.6,0.83,0.6,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True
-0.15,0.65,0.15,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
-0.18,0.78,0.18,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True
-0.38,0.63,0.375,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.15,0.6,0.15,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
-0.23,0.62,0.233333333,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True
-0.18,0.73,0.181818182,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0.17,0.6,0.166666667,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.1,0.7,0.1,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True
-0.25,1.0,0.25,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.25,0.83,0.25,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
-0.25,0.52,0.25,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True
-0.45,0.8,0.45,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.45,0.8,0.45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.25,0.5,0.25,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,True
-0.25,0.5,0.25,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True
-0.19,0.62,0.18888888899999998,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,True
-0.37,0.59,0.36666666700000006,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True
-0.25,0.75,0.25,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True
0.0,0.48,0.003571429,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
-0.14,0.78,0.138095238,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True
0.0,0.75,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.65,0.95,0.65,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0.07,0.74,0.066666667,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.3,0.55,0.3,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True
0.0,1.0,0.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
-0.5,1.0,0.5,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.0,0.75,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True
0.25,0.54,0.25,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True
-0.45,0.8,0.45,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True
0.13,0.47,0.125,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.2,0.7,0.2,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0.09,0.56,0.08611111099999999,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True
-0.14,0.82,0.1375,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
-0.6,0.83,0.6,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
0.17,1.0,0.175,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.18,0.63,0.185,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True
-0.55,0.85,0.55,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
0.22,0.61,0.22,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True
-0.34,0.65,0.34166666700000003,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,True
0.05,1.0,0.05,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
-0.35,0.9,0.35,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
-0.33,0.69,0.333333333,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
-0.12,0.5,0.12121212099999999,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True
-0.16,0.78,0.16,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0.15,0.88,0.15,True,False,False,True,False,True,True,True,False,True,False,True,False,False,True,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.2,0.5,0.195833333,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
-0.25,0.81,0.25,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.23,0.52,0.229166667,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
-0.6,0.83,0.6,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.35,0.64,0.35,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
-0.33,0.68,0.333333333,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True
-0.5,1.0,0.5,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True
0.0,0.53,0.0,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True
0.12,0.74,0.11666666699999999,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,True
-0.45,0.85,0.45,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.13,0.63,0.125,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True
-0.28,0.52,0.28,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True
-0.43,0.69,0.433333333,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.33,0.62,0.333333333,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.25,0.55,0.25,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.78,1.0,0.78125,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.15,0.75,0.15,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True
-0.45,0.8,0.45,True,False,True,False,False,True,False,True,False,False,True,True,True,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True
-0.43,0.9,0.433333333,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True
-0.6,0.83,0.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.45,0.8,0.45,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
-0.55,0.9,0.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.1,0.67,0.10416666699999999,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
-0.17,0.84,0.171875,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
-0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.08,0.82,0.078787879,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
0.23,0.7,0.233333333,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.08,0.44,0.083333333,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
-0.03,0.63,0.025,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.07,0.8,0.071825397,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False
-0.41,0.82,0.413888889,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.21,0.7,0.2125,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
-0.63,1.0,0.625,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.0,0.83,0.004166667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
-0.08,0.85,0.075,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0.53,0.85,0.525,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.25,0.55,0.25,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.03,0.53,0.033333333,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False
0.0,0.1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.01,0.71,0.0125,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.15,0.88,0.15,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.23,0.67,0.233333333,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
-0.1,0.6,0.1,True,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False
0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.25,0.5,0.25,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
-0.02,0.5,0.025,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
-0.02,0.53,0.016666667,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
-0.11,0.44,0.111111111,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
0.0,1.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0.25,0.25,0.25,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-0.2,0.53,0.2,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False
-0.2,0.87,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.76,0.88,0.7571428570000001,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
0.21,0.9,0.2125,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
-0.35,0.9,0.35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.07,0.85,0.06875,True,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.43,1.0,0.433333333,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.11,0.46,0.109090909,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
0.03,0.63,0.033333333,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.13,0.56,0.125,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False
-0.45,0.8,0.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.02,0.72,0.025,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.13,0.43,0.125,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
-0.27,0.72,0.275,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
-0.08,0.75,0.075,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.23,0.93,0.233333333,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.25,0.55,0.25,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.06,0.83,0.0625,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.08,0.75,0.083333333,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
-0.25,0.53,0.25,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
-0.5,1.0,0.5,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.25,0.56,0.25,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False
0.04,0.73,0.0375,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.63,1.0,0.625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.23,0.68,0.225,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.02,0.82,0.025,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.75,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.17,0.53,0.166666667,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.1,0.5,0.1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.08,0.7,0.083333333,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.25,0.53,0.25,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False
-0.13,0.73,0.133333333,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.63,1.0,0.625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0.0,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False
0.0,0.8,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.13,0.93,0.125,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.15,0.7,0.15,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.38,0.78,0.38333333299999994,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.21,0.77,0.2125,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False
-0.5,1.0,0.5,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
0.25,0.88,0.25,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.42,0.83,0.41666666700000005,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.07,0.67,0.066666667,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.27,0.73,0.26666666699999997,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
0.7,0.6,0.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.04,0.54,0.04,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False
-0.5,1.0,0.5,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False
-0.25,1.0,0.25,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.55,0.85,0.55,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0.05,0.95,0.05,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False
-0.15,0.55,0.15,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False
0.05,1.0,0.05,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
-0.27,0.73,0.26666666699999997,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
-0.25,0.5,0.25,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False
-0.15,0.75,0.15,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
-0.18,0.75,0.181818182,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False
-0.4,0.64,0.401909722,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.31,0.63,0.3125,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
0.0,0.75,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.63,0.88,0.625,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.0,0.67,0.0,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.45,0.8,0.45,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.18,0.73,0.181818182,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.15,0.85,0.15,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.25,0.55,0.25,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
