Clean tweet,L,absPolarity,sentiment_polarity,sentiment_subjectivity,tweet,url,dont,im,still,even,day,call,way,say,didnt,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
 meeeee I saw her live the other night Im pregnant now,True,0.11489899,0.11,0.46,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
 Food but thats bc Im pregnant lol ItsWorkingProject,True,0.566666667,0.57,0.6,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
I still cannot believe Im pregnant my stomach big as day ,True,0.166666667,0.17,0.3,,0,False,True,True,False,True,False,False,False,False,0.8361372518120039,0.15842004818538924,-0.13273916979369432,0.09772469326851513,0.6724205333313049,0.1999810018608491,-0.3424512362163131,-0.3721423355019431,0.02651866858495986,3.0585131672821183e-17,5.621761534159503e-17,-2.2016074158626298e-16,8.340897158903193e-17,2.4872237903612625e-16,4.0956115937805667e-16,-3.3581271476986416e-16
 Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
I want art of me Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
All these hoes tryna throw da Pussy at me while Im pregnant  swerve,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
so apparently Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Im pregnant and Im a trap queen  Im crying,True,0.066666667,0.07,0.55,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
 My husband came back today amp Ive just felt much better Plus Im pregnant,True,0.27777777800000003,0.28,0.33,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Dont DM me Im pregnant ,True,0.333333333,0.33,0.5,,0,True,True,False,False,False,False,False,False,False,0.8701594672839621,-0.35234997532849593,0.16694842133159005,0.09430075463740817,-0.15096620104111258,0.15791184288025895,0.09479586374646783,0.15425363457087815,0.03741931495118588,-8.5419848511608e-17,-7.16743852982842e-17,9.095645021522577e-17,-1.0088436326198555e-16,-1.3978429041785979e-16,-1.931478966070082e-16,1.639023695127452e-16
I think Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
 dad Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
wait it looks like Im pregnant nvermind,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Plus my nails grow OD fast since Im pregnant,True,0.26666666699999997,0.27,0.55,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
I now Im pregnant in all but I get horny too ,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Lrt yall Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
i let out a sob as  ear is to my belly listening to a heartbeat Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
IM PREGNANT OMG,True,0.813802083,0.81,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
i laugh every time a nigga be already to come at me then realize im pregnant  the face gets me every time,True,0.358333333,0.36,0.3,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
 He growled lowly You better be glad I cant whoop your ass because Im pregnantIf you didnt do anything then why is there,True,0.333333333,0.33,0.6,,0,False,True,False,False,False,False,False,False,True,0.6898638281041574,0.3033323335364856,-0.16719889971709795,0.21329186059546396,0.16462670575725422,-0.26839653055198104,0.4219986903675906,0.2283019153550116,0.17112917680615228,-2.772095521135186e-16,-1.7193672071984572e-16,3.244839799444415e-16,-3.7682248439404727e-16,-4.597702588453779e-16,-4.347495028458893e-16,5.5510220554492015e-16
 Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
yup Im pregnant Its official ,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Am I the only one who freaks the fuck out after sex thinking yup Im pregnant this time until I get my period,True,0.005555556,0.01,0.7,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
 Im pretty sure Im pregnant ,True,0.36111111100000004,0.36,0.8,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
 and Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
The fact that I only have 3 months left and everyone is barely finding out Im pregnant again now ,True,0.095833333,0.1,0.4,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Dudes be knowing Im pregnant but STILL be in my inbox like they wanna play step daddy or something ,True,0.333333333,0.33,0.5,,0,False,True,True,False,False,False,False,False,False,0.7532407768702903,0.4131466510555295,-0.15868703229451936,0.0681475339368558,0.15533947872709516,0.4076984978798485,-0.18615458126653825,-0.0759171561522215,-0.03670360516184037,-7.43448694763598e-19,-3.422578595278242e-18,-1.0420410479675203e-16,5.0541336788976577e-17,1.1372709956687233e-16,1.2481524897873874e-16,-1.3498304240610348e-16
 Im pregnant and you are the father ,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
 Im pregnant come get ur kid,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
But Im pregnant Thatll never happen,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
 Im pregnant and youre the father Ashburn,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
I think Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
I feel like now that Im pregnant I can actually cook ,True,0.166666667,0.17,0.3,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
So the logical conclusion is Im pregnant,True,0.291666667,0.29,0.38,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
I think Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
  interrupted I forgot to tell youIm pregnant I didnt know how to reply  webfic wip vss writing amwriting,True,0.41666666700000005,0.42,0.5,,0,False,False,False,False,False,False,False,False,True,0.04418566402927121,0.10490192625254494,-0.29770184759561147,0.34655151025012754,0.1612758222721471,-0.195099654115083,0.3956825159181126,0.17527770240296647,0.16418946798129547,-2.4373782905177316e-16,-1.6117293483531977e-16,2.796076835988866e-16,-3.3718115515120962e-16,-4.005978372067273e-16,-3.79607078811937e-16,4.841856541738062e-16
itsErinn lmao diamond asked me I hate you Dont have them fold up there thinking Im pregnant bitch,True,0.005555556,0.01,0.8,,0,True,True,False,False,False,False,False,False,False,0.8701594672839621,-0.35234997532849593,0.16694842133159005,0.09430075463740817,-0.15096620104111258,0.15791184288025895,0.09479586374646783,0.15425363457087815,0.03741931495118588,-8.5419848511608e-17,-7.16743852982842e-17,9.095645021522577e-17,-1.0088436326198555e-16,-1.3978429041785979e-16,-1.931478966070082e-16,1.639023695127452e-16
 just came back from the clinic and I found out Im pregnant,True,0.166666667,0.17,0.25,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Dont Ask Me If Im Pregnant Cause BitchIMightBe,True,0.333333333,0.33,0.5,,0,True,True,False,False,False,False,False,False,False,0.8701594672839621,-0.35234997532849593,0.16694842133159005,0.09430075463740817,-0.15096620104111258,0.15791184288025895,0.09479586374646783,0.15425363457087815,0.03741931495118588,-8.5419848511608e-17,-7.16743852982842e-17,9.095645021522577e-17,-1.0088436326198555e-16,-1.3978429041785979e-16,-1.931478966070082e-16,1.639023695127452e-16
Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
 Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Everybody always ask me how my daddy is reacting since Im pregnant and hes a minister He calls me everyday and says get married,True,0.127777778,0.13,0.45,,0,False,True,False,False,False,True,False,True,False,0.7529503481552889,0.015936914882937265,-0.4739711528181729,-0.5993155107814615,-0.25240350061906264,-0.10585304330815828,0.3047466061635396,-0.4243561945625134,0.03351096918449217,2.832665688898986e-16,1.4870428712737258e-16,-1.9174339563003036e-16,3.290294648379222e-16,3.959148131496078e-16,4.3349011184554847e-16,-3.9306250613992404e-16
Before I have to tell my dad anything bad I always start out with Im pregnant as a little reminder that it could always be worse LifeHacks,True,0.23854166699999999,-0.24,0.57,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
since i really cant do much cause im pregnant lol,True,0.444444444,0.44,0.47,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
  that was so juicy I think Im pregnant Well Played,True,0.41666666700000005,0.42,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Im Pregnant Asf  My Boyfriend Finna Go Off And Somebody Touch Me,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
I think Im pregnant,True,0.0,0.0,0.0,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
tammyyyyyy an Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
My nerves are going to be all over the place especially now since Im pregnant,True,0.166666667,0.17,0.75,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Funny how every time I sleep after I eat my mom automatically assumes Im pregnant ,True,0.291666667,0.29,0.75,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
Im always asked out to eat only bc Im pregnant I dont even eat that much lol,True,0.37777777799999995,0.38,0.73,,0,True,True,False,True,False,False,False,False,False,0.9443328996603247,-0.33695295784240314,-0.008973181317249501,0.37523672983908596,-0.4679844002766061,-0.1857359550045518,-0.3043929988593107,0.0744467534900438,0.04593796549283515,1.3082281028641549e-16,2.896169987400355e-17,-3.8654144561989866e-17,1.0291158391339046e-16,1.1239892513758615e-16,-8.131009053802897e-17,-4.060425339856839e-17
Now Im pregnant amp you dont want to get involved mf Tryna take away a lifeis you God mf I DONT THINK SO,True,0.333333333,0.33,0.5,,0,True,True,False,False,False,False,False,False,False,0.8701594672839621,-0.35234997532849593,0.16694842133159005,0.09430075463740817,-0.15096620104111258,0.15791184288025895,0.09479586374646783,0.15425363457087815,0.03741931495118588,-8.5419848511608e-17,-7.16743852982842e-17,9.095645021522577e-17,-1.0088436326198555e-16,-1.3978429041785979e-16,-1.931478966070082e-16,1.639023695127452e-16
 Im pregnant,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
A lot of men either dont care or cant tell that Im pregnant cause I swear the thirst has been REAL ,True,0.47184244799999997,0.47,0.4,,0,True,True,False,False,False,False,False,False,False,0.8701594672839621,-0.35234997532849593,0.16694842133159005,0.09430075463740817,-0.15096620104111258,0.15791184288025895,0.09479586374646783,0.15425363457087815,0.03741931495118588,-8.5419848511608e-17,-7.16743852982842e-17,9.095645021522577e-17,-1.0088436326198555e-16,-1.3978429041785979e-16,-1.931478966070082e-16,1.639023695127452e-16
Guys Im pregnant Again ,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
  I would do the same shit  My next baby nobody gonna know Im pregnant Til Im like 7 or 8 months ,True,0.033333333,0.03,0.36,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
the caption the photo Im pregnant now ,True,0.333333333,0.33,0.5,,0,False,True,False,False,False,False,False,False,False,0.6456781640748862,0.19843040728394062,0.13050294787851352,-0.13325964965466358,0.0033508834851071166,-0.07329687643689801,0.026316174449478005,0.05302421295204513,0.006939708824856801,-3.347172306174546e-17,-1.0763785884525963e-17,4.487629634555489e-17,-3.9641329242837655e-17,-5.917242163865062e-17,-5.5142424033952254e-17,7.091655137111391e-17
