,id,url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,now
0,667357735697149953,0.0,0.5,0.5,    drunken mumbling,1.0,@MylandBurke @spooney35 @voter1vote @cspanwj drunken mumbling...:-))),"November 19, 2015"
0,667358274866425860,0.0,0.0,0.0, Saying drunken mumbling wont stop you from burning in hell Repent Liz    ,0.0,"@kybelle1957 Saying ""drunken mumbling"" won't stop you from burning in hell  Repent Liz.  @spooney35 @voter1vote @cspanwj","November 19, 2015"
0,667358274866425860,0.0,0.0,0.0, Saying drunken mumbling wont stop you from burning in hell Repent Liz    ,0.0,"@kybelle1957 Saying ""drunken mumbling"" won't stop you from burning in hell  Repent Liz.  @spooney35 @voter1vote @cspanwj","November 19, 2015"
0,667358396140638209,0.0,0.0,0.0,  Im British We swear like drunken sailors But never ever around children,0.0,@lightspeed53j // I'm British. We swear like drunken sailors. But never  ever around children.,"November 19, 2015"
0,667358384816041985,0.0,0.25,0.25,SARB Gov The best place to look for a drunken man if you have left him in the middle of a soccer field is the middle of a soccer field,0.07,SARB Gov: “The best place to look for a drunken man  if you have left him in the middle of a soccer field  is the middle of a soccer field.”,"November 19, 2015"
0,667358396140638209,0.0,0.0,0.0,  Im British We swear like drunken sailors But never ever around children,0.0,@lightspeed53j // I'm British. We swear like drunken sailors. But never  ever around children.,"November 19, 2015"
0,667358520946356226,0.0,-0.03,0.0277777777778,  wow I dislike Bart but picking between him and Sheen i pick Scott hands down  What Sheen did shameful,0.64,@charliesheen @BartScott57 wow  I dislike Bart but picking between him and Sheen  i pick Scott hands down.  What Sheen did  shameful,"November 19, 2015"
0,667358543889084416,0.0,0.0,0.0,passed out on the floor like a drunken fool cant remember how i got here,0.0,passed out on the floor like a drunken fool. cant remember how i got here.,"November 19, 2015"
0,667358694053580801,0.0,0.2,0.1953125,My Nenek just got up of bed made a drunken walk ard the room and went back to bed Hahaha Dont know what shes  tryna do,0.2,My Nenek just got up of bed  made a drunken walk ard the room  and went back to bed. Hahaha!!! Don't know what she's  tryna do.,"November 19, 2015"
0,667358883921453056,0.0,0.0,0.0, circuitbreaker I believe the drunken state in which I made it home once from DTSP to my house 11 miles awayon footmakes,0.0,@DominicFabiscus @_circuitbreaker I believe the drunken state in which I made it home once from DTSP to my house 11 miles away on foot makes,"November 19, 2015"
0,667358953567854592,0.0,-0.35,0.35,Bill McIntire Banning gun shows to reduce violent crime will work about as well as banning auto shows to reduce drunken driving wow,1.0,Bill McIntire Banning gun shows to reduce violent crime will work about as well as banning auto shows to reduce drunken driving. wow,"November 19, 2015"
0,667359264525180928,0.0,0.0,0.0,Drunken tweet day is almost upon us,0.0,Drunken tweet day is almost upon us.,"November 19, 2015"
0,667359834375852033,0.0,0.0,0.0,Acts 215 For these are not drunken as ye suppose seeing it is but the third hour of the day,0.0,Acts 2:15 For these are not drunken  as ye suppose  seeing it is but the third hour of the day.,"November 19, 2015"
0,667360253936300032,0.0,0.4,0.4, honestly I dont even care how much of a drunken embarrassment he was Im livin the dream,0.55,@abbbei honestly I don't even care how much of a drunken embarrassment he was Im livin the dream,"November 19, 2015"
0,667360424300584960,0.0,-0.65,0.65,Imo the people of France would rather a minute silence than listening to drunken morons sing their anthem wrong,0.95,Imo the people of France would rather a minute silence than listening to drunken moron's sing their anthem wrong.,"November 19, 2015"
0,667360630547079168,0.0,0.0,0.0,Greek amethystos meaningnot drunkenancient Greeks drank from amethyst to prevent intoxication4ft pair of caverns ,0.0,Greek amethystos meaning-not drunken ancient Greeks drank from amethyst to prevent intoxication.4ft pair of caverns. https://t.co/AIXbI93h1x,"November 19, 2015"
0,667360655998099457,0.0,0.3,0.3,I just did something amazingI gave bloodIn light if recent events and with drunken Christmas party season upon us Im sure itll be used,0.61,"I just did something amazing I gave blood.
In light if recent events  and with drunken Christmas party season upon us I'm sure it'll be used","November 19, 2015"
0,667361107900780544,0.0,0.1,0.1,   lets go over thanksgiving It can be a drunken family bonding like old days,0.2,@kendallc7 @katel95 @mikayy5 lets go over thanksgiving! It can be a drunken family bonding like old days,"November 19, 2015"
,id,url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,now
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667371610106564608,0.0,0.0,0.0, I watch the fights I have zero patients for posturing and drunken assholery ,0.0,"@ricketyoldshack I watch the fights. I have zero patients for posturing and drunken assholery. 
.","November 19, 2015"
0,667371169566167041,0.0,0.07,0.0708333333333,I knew Troy was a little too close to my family when he felt comfortable enough to pull up in a drunken daze at 5 am amp sleep in the driveway,0.6,I knew Troy was a little too close to my family when he felt comfortable enough to pull up in a drunken daze at 5 am &amp; sleep in the driveway,"November 19, 2015"
0,667371166760353792,0.0,-0.05,0.05, Drunken monkey knife fights,0.0,@TroyGoodfellow Drunken monkey knife fights?,"November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667371610106564608,0.0,0.0,0.0, I watch the fights I have zero patients for posturing and drunken assholery ,0.0,"@ricketyoldshack I watch the fights. I have zero patients for posturing and drunken assholery. 
.","November 19, 2015"
0,667371169566167041,0.0,0.07,0.0708333333333,I knew Troy was a little too close to my family when he felt comfortable enough to pull up in a drunken daze at 5 am amp sleep in the driveway,0.6,I knew Troy was a little too close to my family when he felt comfortable enough to pull up in a drunken daze at 5 am &amp; sleep in the driveway,"November 19, 2015"
0,667371166760353792,0.0,-0.05,0.05, Drunken monkey knife fights,0.0,@TroyGoodfellow Drunken monkey knife fights?,"November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667371610106564608,0.0,0.0,0.0, I watch the fights I have zero patients for posturing and drunken assholery ,0.0,"@ricketyoldshack I watch the fights. I have zero patients for posturing and drunken assholery. 
.","November 19, 2015"
0,667371169566167041,0.0,0.07,0.0708333333333,I knew Troy was a little too close to my family when he felt comfortable enough to pull up in a drunken daze at 5 am amp sleep in the driveway,0.6,I knew Troy was a little too close to my family when he felt comfortable enough to pull up in a drunken daze at 5 am &amp; sleep in the driveway,"November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667371610106564608,0.0,0.0,0.0, I watch the fights I have zero patients for posturing and drunken assholery ,0.0,"@ricketyoldshack I watch the fights. I have zero patients for posturing and drunken assholery. 
.","November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667371610106564608,0.0,0.0,0.0, I watch the fights I have zero patients for posturing and drunken assholery ,0.0,"@ricketyoldshack I watch the fights. I have zero patients for posturing and drunken assholery. 
.","November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667371610106564608,0.0,0.0,0.0, I watch the fights I have zero patients for posturing and drunken assholery ,0.0,"@ricketyoldshack I watch the fights. I have zero patients for posturing and drunken assholery. 
.","November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667371610106564608,0.0,0.0,0.0, I watch the fights I have zero patients for posturing and drunken assholery ,0.0,"@ricketyoldshack I watch the fights. I have zero patients for posturing and drunken assholery. 
.","November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667371610106564608,0.0,0.0,0.0, I watch the fights I have zero patients for posturing and drunken assholery ,0.0,"@ricketyoldshack I watch the fights. I have zero patients for posturing and drunken assholery. 
.","November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667371610106564608,0.0,0.0,0.0, I watch the fights I have zero patients for posturing and drunken assholery ,0.0,"@ricketyoldshack I watch the fights. I have zero patients for posturing and drunken assholery. 
.","November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667371690675015680,0.0,0.0,0.0,I would prefer a career day with the career options of death or a drunken mistake,0.0,I would prefer a career day with the career options of death or a drunken mistake.,"November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667371869939478528,0.0,0.45,0.45, is it like magic carpet quality magics or like cheap drunken magician from Jersey magics,0.85,@brittneyjj is it like magic carpet quality magics or like cheap drunken magician from Jersey magics?,"November 19, 2015"
0,667372741352398848,0.0,0.0,0.0,X Hahaaa cant believe you spotted me That was in my drunken years,0.0,@Patsykins_X Hahaaa can't believe you spotted me! That was in my drunken years.,"November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667372741352398848,0.0,0.0,0.0,X Hahaaa cant believe you spotted me That was in my drunken years,0.0,@Patsykins_X Hahaaa can't believe you spotted me! That was in my drunken years.,"November 19, 2015"
0,667372004803235840,0.0,0.0,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall Come onnnn,0.0,Mom blew up my phone and ruined a drunken slumber to tell me about the Christmas decorations in the mall. Come onnnn,"November 19, 2015"
0,667372741352398848,0.0,0.0,0.0,X Hahaaa cant believe you spotted me That was in my drunken years,0.0,@Patsykins_X Hahaaa can't believe you spotted me! That was in my drunken years.,"November 19, 2015"
0,667372861783474176,0.0,0.4,0.4,    Is drunken speech free speech Just asking,0.8,@MarsGroupKenya @TonyGachoka @KTNKenya @KoinangeJeff Is drunken speech free speech? Just asking,"November 19, 2015"
0,667372741352398848,0.0,0.0,0.0,X Hahaaa cant believe you spotted me That was in my drunken years,0.0,@Patsykins_X Hahaaa can't believe you spotted me! That was in my drunken years.,"November 19, 2015"
0,667372861783474176,0.0,0.4,0.4,    Is drunken speech free speech Just asking,0.8,@MarsGroupKenya @TonyGachoka @KTNKenya @KoinangeJeff Is drunken speech free speech? Just asking,"November 19, 2015"
0,667372741352398848,0.0,0.0,0.0,X Hahaaa cant believe you spotted me That was in my drunken years,0.0,@Patsykins_X Hahaaa can't believe you spotted me! That was in my drunken years.,"November 19, 2015"
0,667372861783474176,0.0,0.4,0.4,    Is drunken speech free speech Just asking,0.8,@MarsGroupKenya @TonyGachoka @KTNKenya @KoinangeJeff Is drunken speech free speech? Just asking,"November 19, 2015"
0,667372741352398848,0.0,0.0,0.0,X Hahaaa cant believe you spotted me That was in my drunken years,0.0,@Patsykins_X Hahaaa can't believe you spotted me! That was in my drunken years.,"November 19, 2015"
0,667372861783474176,0.0,0.4,0.4,    Is drunken speech free speech Just asking,0.8,@MarsGroupKenya @TonyGachoka @KTNKenya @KoinangeJeff Is drunken speech free speech? Just asking,"November 19, 2015"
0,667372741352398848,0.0,0.0,0.0,X Hahaaa cant believe you spotted me That was in my drunken years,0.0,@Patsykins_X Hahaaa can't believe you spotted me! That was in my drunken years.,"November 19, 2015"
0,667372861783474176,0.0,0.4,0.4,    Is drunken speech free speech Just asking,0.8,@MarsGroupKenya @TonyGachoka @KTNKenya @KoinangeJeff Is drunken speech free speech? Just asking,"November 19, 2015"
0,667372741352398848,0.0,0.0,0.0,X Hahaaa cant believe you spotted me That was in my drunken years,0.0,@Patsykins_X Hahaaa can't believe you spotted me! That was in my drunken years.,"November 19, 2015"
0,667373001445277696,0.0,0.0,0.0,Clears throat Drunken hicks of the jury   ,0.0,"*Clears throat* ""Drunken hicks of the jury..."" -- @Gawker https://t.co/W556UUqckt","November 19, 2015"
0,667372861783474176,0.0,0.4,0.4,    Is drunken speech free speech Just asking,0.8,@MarsGroupKenya @TonyGachoka @KTNKenya @KoinangeJeff Is drunken speech free speech? Just asking,"November 19, 2015"
0,667373001445277696,0.0,0.0,0.0,Clears throat Drunken hicks of the jury   ,0.0,"*Clears throat* ""Drunken hicks of the jury..."" -- @Gawker https://t.co/W556UUqckt","November 19, 2015"
0,667373001445277696,0.0,0.0,0.0,Clears throat Drunken hicks of the jury   ,0.0,"*Clears throat* ""Drunken hicks of the jury..."" -- @Gawker https://t.co/W556UUqckt","November 19, 2015"
0,667373258740756481,0.0,0.48,0.483333333333,Maths with Wheeler is just amazing Amnas diagram of sin2x apparently looked like a drunken camel on steroids Lol  alevelmathematics,0.65,Maths with Wheeler is just amazing  Amnas diagram of sin2x apparently looked like a drunken camel on steroids. Lol 😂😂 #alevelmathematics,"November 19, 2015"
0,667373632142880768,0.0,0.0,0.0,The bar tonight might have to alert guest services with all the drunken cheering that will be going on from me,0.0,The bar tonight might have to alert guest services with all the drunken cheering that will be going on from me,"November 19, 2015"
0,667373736388132864,0.0,0.56,0.5625,     Many more ineffective meetings amp drunken greetings of dictators are required,0.5,"@UEfrance @EUHomeAffairs @JunckerEU @Avramopoulos @lobs Many more ineffective meetings &amp; drunken greetings of ""dictators"" are required!","November 19, 2015"
0,667374301583044608,0.0,0.0,0.0, In his drunken stupor he bragged that he was a councilor and pointed at his cars plate He was not the cars owner,0.0,@luimilanes In his drunken stupor  he bragged that he was a councilor and pointed at his car’s plate. [He was not the car’s owner.],"November 19, 2015"
0,667374404251336704,0.0,0.0,0.0, no clue but my guess is during one of his drunken benders,0.0,@Steelcryo no clue  but my guess is during one of his drunken benders.,"November 19, 2015"
0,667374543984570368,0.0,-0.1,0.1,Texan Those drunken Scotties are liable to start a fire with their cigarette ends if you let them on a skateboard,0.5,@Celtic_Texan Those drunken Scotties are liable to start a fire with their cigarette ends if you let them on a skateboard.,"November 19, 2015"
0,667374532412497920,0.0,0.46,0.4625,  Hell yes I would like to go to both cons but Ive had so much fun at  More drunken  at 1AM,0.35,@RedCactusM  Hell yes! I would like to go to both cons  but I've had so much fun at @MAGFest. More drunken @KillerQueenGame at 1AM!,"November 19, 2015"
0,667374543984570368,0.0,-0.1,0.1,Texan Those drunken Scotties are liable to start a fire with their cigarette ends if you let them on a skateboard,0.5,@Celtic_Texan Those drunken Scotties are liable to start a fire with their cigarette ends if you let them on a skateboard.,"November 19, 2015"
0,667374532412497920,0.0,0.46,0.4625,  Hell yes I would like to go to both cons but Ive had so much fun at  More drunken  at 1AM,0.35,@RedCactusM  Hell yes! I would like to go to both cons  but I've had so much fun at @MAGFest. More drunken @KillerQueenGame at 1AM!,"November 19, 2015"
0,667374543984570368,0.0,-0.1,0.1,Texan Those drunken Scotties are liable to start a fire with their cigarette ends if you let them on a skateboard,0.5,@Celtic_Texan Those drunken Scotties are liable to start a fire with their cigarette ends if you let them on a skateboard.,"November 19, 2015"
0,667374767922630656,0.0,-0.22,0.216666666667,I wanna go to this silent clubbing drunken laser tag brunch and a glow in the dark ping pong party but my friends are being lame whores,0.42,I wanna go to this silent clubbing  drunken laser tag brunch and a glow in the dark ping pong party but my friends are being lame whores,"November 19, 2015"
0,667374748045832192,0.0,-0.13,0.125, yeah not exactly looking forward to the meatspace interaction I have coming up You cant mute a drunken ignorant opinion IRL,0.25,@callunacarbon yeah not exactly looking forward to the meatspace interaction I have coming up. You can't mute a drunken ignorant opinion IRL,"November 19, 2015"
0,667374767922630656,0.0,-0.22,0.216666666667,I wanna go to this silent clubbing drunken laser tag brunch and a glow in the dark ping pong party but my friends are being lame whores,0.42,I wanna go to this silent clubbing  drunken laser tag brunch and a glow in the dark ping pong party but my friends are being lame whores,"November 19, 2015"
,id,url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,now
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667393070971777024,0.0,0.0,0.0,Donuts  donutsmasters tbt moskau ,0.0,Donuts? 🍩🍩🍩 #donutsmasters #tbt #moskau https://t.co/OTCSC8Sthx,"November 19, 2015"
0,667392902289600512,0.0,0.22,0.22, After a drunken outing with the crew I highly suggest doing one of the more American things out there  ihop,0.35,@TheyCallMePansy After a drunken outing with the crew I highly suggest doing one of the more American things out there - ihop.,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667393070971777024,0.0,0.0,0.0,Donuts  donutsmasters tbt moskau ,0.0,Donuts? 🍩🍩🍩 #donutsmasters #tbt #moskau https://t.co/OTCSC8Sthx,"November 19, 2015"
0,667392902289600512,0.0,0.22,0.22, After a drunken outing with the crew I highly suggest doing one of the more American things out there  ihop,0.35,@TheyCallMePansy After a drunken outing with the crew I highly suggest doing one of the more American things out there - ihop.,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667393070971777024,0.0,0.0,0.0,Donuts  donutsmasters tbt moskau ,0.0,Donuts? 🍩🍩🍩 #donutsmasters #tbt #moskau https://t.co/OTCSC8Sthx,"November 19, 2015"
0,667392902289600512,0.0,0.22,0.22, After a drunken outing with the crew I highly suggest doing one of the more American things out there  ihop,0.35,@TheyCallMePansy After a drunken outing with the crew I highly suggest doing one of the more American things out there - ihop.,"November 19, 2015"
0,667393953919049728,0.0,0.0,0.0,Drunken scenes MemoriesIWantToDelete,0.0,Drunken scenes. #MemoriesIWantToDelete,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667393070971777024,0.0,0.0,0.0,Donuts  donutsmasters tbt moskau ,0.0,Donuts? 🍩🍩🍩 #donutsmasters #tbt #moskau https://t.co/OTCSC8Sthx,"November 19, 2015"
0,667393953919049728,0.0,0.0,0.0,Drunken scenes MemoriesIWantToDelete,0.0,Drunken scenes. #MemoriesIWantToDelete,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667393070971777024,0.0,0.0,0.0,Donuts  donutsmasters tbt moskau ,0.0,Donuts? 🍩🍩🍩 #donutsmasters #tbt #moskau https://t.co/OTCSC8Sthx,"November 19, 2015"
0,667393953919049728,0.0,0.0,0.0,Drunken scenes MemoriesIWantToDelete,0.0,Drunken scenes. #MemoriesIWantToDelete,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667393070971777024,0.0,0.0,0.0,Donuts  donutsmasters tbt moskau ,0.0,Donuts? 🍩🍩🍩 #donutsmasters #tbt #moskau https://t.co/OTCSC8Sthx,"November 19, 2015"
0,667394049083580416,0.0,0.0,0.0,Sitting on the terrace of a villa in Adeje listening to Steely Dan A night of drunken debauchery awaits Ooh Ive come over all Facebook,0.0,Sitting on the terrace of a villa in Adeje listening to Steely Dan. A night of drunken debauchery awaits. Ooh I've come over all Facebook,"November 19, 2015"
0,667393953919049728,0.0,0.0,0.0,Drunken scenes MemoriesIWantToDelete,0.0,Drunken scenes. #MemoriesIWantToDelete,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667394049083580416,0.0,0.0,0.0,Sitting on the terrace of a villa in Adeje listening to Steely Dan A night of drunken debauchery awaits Ooh Ive come over all Facebook,0.0,Sitting on the terrace of a villa in Adeje listening to Steely Dan. A night of drunken debauchery awaits. Ooh I've come over all Facebook,"November 19, 2015"
0,667393953919049728,0.0,0.0,0.0,Drunken scenes MemoriesIWantToDelete,0.0,Drunken scenes. #MemoriesIWantToDelete,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667394103403876352,0.0,0.0,0.0,manner manipulative mindset outbursts of drunken violence and manic activity Mary got my brain going deliberate creativitys flowing,0.0,manner manipulative mindset. outbursts of drunken violence and manic activity. Mary got my brain going deliberate creativity's flowing,"November 19, 2015"
0,667394049083580416,0.0,0.0,0.0,Sitting on the terrace of a villa in Adeje listening to Steely Dan A night of drunken debauchery awaits Ooh Ive come over all Facebook,0.0,Sitting on the terrace of a villa in Adeje listening to Steely Dan. A night of drunken debauchery awaits. Ooh I've come over all Facebook,"November 19, 2015"
0,667393953919049728,0.0,0.0,0.0,Drunken scenes MemoriesIWantToDelete,0.0,Drunken scenes. #MemoriesIWantToDelete,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
0,667394103403876352,0.0,0.0,0.0,manner manipulative mindset outbursts of drunken violence and manic activity Mary got my brain going deliberate creativitys flowing,0.0,manner manipulative mindset. outbursts of drunken violence and manic activity. Mary got my brain going deliberate creativity's flowing,"November 19, 2015"
0,667394049083580416,0.0,0.0,0.0,Sitting on the terrace of a villa in Adeje listening to Steely Dan A night of drunken debauchery awaits Ooh Ive come over all Facebook,0.0,Sitting on the terrace of a villa in Adeje listening to Steely Dan. A night of drunken debauchery awaits. Ooh I've come over all Facebook,"November 19, 2015"
0,667393953919049728,0.0,0.0,0.0,Drunken scenes MemoriesIWantToDelete,0.0,Drunken scenes. #MemoriesIWantToDelete,"November 19, 2015"
0,667393891822366720,0.0,0.0,0.0,reason I will treasure that drunken hug forever,0.0,@sophie_reason I will treasure that drunken hug forever,"November 19, 2015"
